日期,小時,供應商名稱,網站,網站名稱,版位編號,版位名稱,antifroud,知名媒體,子聯播網,Total Tracked Ads,Eligible ads for quality Impressions,Quality Ads,Non-quality Ads,Quality Ads rate,Non-quality Ads rate
20260127,00,巧克科技新媒體股份有限公司,1494,LINE TV,16964,CF_336x280_影音暫停頁_LINE TV,,知名媒體,,496,496,489,7,98.59%,1.41%
20260127,00,欣發現股份有限公司,3365,Hami任務牆-mobile,16969,MW_置底創意_Hami任務牆,,知名媒體,,160,160,118,42,73.75%,26.25%
20260127,00,欣發現股份有限公司,3364,女子學-mobile,16972,MW_置底創意_女子學,antifroud,,,"1,010","1,010",769,241,76.14%,23.86%
20260127,00,欣發現股份有限公司,3363,大人物-mobile,16973,MW_置底創意_大人物,,知名媒體,,93,93,66,27,70.97%,29.03%
20260127,00,欣發現股份有限公司,3362,妞新聞-mobile,16974,MW_置底創意_妞新聞,,知名媒體,,6,6,4,2,66.67%,33.33%
20260127,00,第一網站股份有限公司,2783,漫畫櫃manhuagui,17027,MW_320x480_蓋版_漫畫櫃manhuagui,,,,"12,530","12,530","11,706",824,93.42%,6.58%
20260127,00,詠勝科技有限公司,3385,Mobile01_HB,17175,CF_970x90_橫幅Banner_Mobile01_HB,,知名媒體,,513,513,425,88,82.85%,17.15%
20260127,00,詠勝科技有限公司,3385,Mobile01_HB,17178,CF_300x250_頻道頁_大看板_Mobile01_HB,,知名媒體,,6,6,6,0,100.00%,0.00%
20260127,00,詠勝科技有限公司,3385,Mobile01_HB,17179,CF_300x250_熱門大看板_Mobile01_HB,,知名媒體,,615,615,506,109,82.28%,17.72%
20260127,00,詠勝科技有限公司,3385,Mobile01_HB,17180,CF_300x250_置底看板左_Mobile01_HB,,知名媒體,,105,105,99,6,94.29%,5.71%
20260127,00,詠勝科技有限公司,3385,Mobile01_HB,17181,CF_300x250_置底看板中_Mobile01_HB,,知名媒體,,111,111,105,6,94.59%,5.41%
20260127,00,詠勝科技有限公司,3385,Mobile01_HB,17183,CF_300x600_大摩天_Mobile01_HB,,知名媒體,,255,255,232,23,90.98%,9.02%
20260127,00,詠勝科技有限公司,3385,Mobile01_HB,17196,CF_160x600_門神_right_Mobile01_HB,,知名媒體,,24,24,22,2,91.67%,8.33%
20260127,00,詠勝科技有限公司,3385,Mobile01_HB,17197,CF_160x600_門神_left_Mobile01_HB,,知名媒體,,24,24,22,2,91.67%,8.33%
20260127,00,詠勝科技有限公司,3385,Mobile01_HB,17204,MW_300x250_文中Banner(interscroller)_Mobile01_HB,,知名媒體,,207,207,171,36,82.61%,17.39%
20260127,00,朱光宁,3268,稷下書院-mobile,17207,MW_320x480_蓋版_稷下書院-mobile,,,,"42,437","42,437","27,704","14,733",65.28%,34.72%
20260127,00,艾得基客行銷顧問股份有限公司,3391,UDN聯合新聞網,17236,MW_置底創意_UDN聯合新聞,,知名媒體,,"12,843","12,843","12,427",416,96.76%,3.24%
20260127,00,李立娟,3395,vivi0視頻-exchange,17293,CF_336x280_Banner_vivi01視頻-exchange,antifroud,,,"38,176","38,176","35,810","2,366",93.80%,6.20%
20260127,00,李立娟,3395,vivi0視頻-exchange,17294,MW_336x280_Banner_vivi01視頻-exchange,antifroud,,,"49,068","49,068","46,568","2,500",94.91%,5.09%
20260127,00,李立娟,3395,vivi0視頻-exchange,17299,MW_300x250_蓋板(PB)-vivi01視頻-exchange,,,,6,6,4,2,66.67%,33.33%
20260127,00,李立娟,3395,vivi0視頻-exchange,17300,MW_320x100_置底(PB)_vivi01視頻-exchange,antifroud,,,"62,552","62,552","59,551","3,001",95.20%,4.80%
20260127,00,李立娟,3397,趣聞圖說-exchange,17309,MW_336x280_文中Banner_趣聞圖說-exchange,,,,18,18,15,3,83.33%,16.67%
20260127,00,曾憲敏,601,85小說網_PC,1773,CF-300x250_85小說網_內文1,,,,12,12,8,4,66.67%,33.33%
20260127,00,李立娟,3396,趣聞圖說-Mobile,17923,MW_置底創意(展開)_趣聞圖說-Mobile,,,,42,42,38,4,90.48%,9.52%
20260127,00,第一網站股份有限公司,2768,czbooks,17927,MW_置底創意_czbook,,,,"19,881","19,881","12,204","7,677",61.39%,38.61%
20260127,00,時報資訊股份有限公司_工商時報,3427,工商時報-exchange,18014,MW_300x250_文末Banner1_工商時報-exchange,,知名媒體,,12,12,12,0,100.00%,0.00%
20260127,00,時報資訊股份有限公司_工商時報,3427,工商時報-exchange,18015,MW_300x250_文末Banner2_工商時報-exchange,,知名媒體,,194,194,191,3,98.45%,1.55%
20260127,00,第一網站股份有限公司,3440,fsa_passback_first,18201,CF_336x280_fsa_passback_first,,,,127,127,72,55,56.69%,43.31%
20260127,00,第一網站股份有限公司,3440,fsa_passback_first,18202,CF_300x250_fsa_passback_first,,,,452,452,378,74,83.63%,16.37%
20260127,00,冰楓科技有限公司,3485,冰楓論壇-exchange,18487,CF_970x90_內文上方第一塊_冰楓論壇-exchange,,,,"1,103","1,101",895,206,81.29%,18.71%
20260127,00,冰楓科技有限公司,3485,冰楓論壇-exchange,18488,MW_320x100_內文上方第一塊_ 冰楓論壇-exchange,antifroud,,,142,142,122,20,85.92%,14.08%
20260127,00,冰楓科技有限公司,3485,冰楓論壇-exchange,18492,MW_300x250_Banner_ 冰楓論壇-exchange,,,,351,351,278,73,79.20%,20.80%
20260127,00,闇碼科技股份有限公司,3048,縮短網址產生器-reurl,18535,MW_蓋版_縮短網址產生器-reurl,,知名媒體,,6,6,6,0,100.00%,0.00%
20260127,00,CBROOT LTD,3492,包子漫畫(特開流量)-exchange,18557,CF_300x600_指定流量_包子漫畫(特開流量PB)-exchange,,,,120,120,115,5,95.83%,4.17%
20260127,00,CBROOT LTD,3492,包子漫畫(特開流量)-exchange,18558,CF_970x250_指定時段_包子漫畫(特開流量PB)-exchange,,,,"1,605","1,605","1,504",101,93.71%,6.29%
20260127,00,CBROOT LTD,3510,包子漫畫_twmanga-exchange,18737,CF_970x90_Banner_ 包子漫畫_twmanga-exchange,,,,44,44,44,0,100.00%,0.00%
20260127,00,台灣英文新聞股份有限公司,3537,台灣英文新聞(new)-exchange,18924,CF_300x250_內容頁_右側看版_1_台灣英文新聞(new)-exchange,,知名媒體,,6,6,3,3,50.00%,50.00%
20260127,00,聯合線上股份有限公司,3442,UDN聯合新聞網,19031,MW_置底創意_UDN聯合新聞網,antifroud,知名媒體,,"4,219","4,219","4,180",39,99.08%,0.92%
20260127,00,聯合線上股份有限公司,3549,UDN元氣網,19033,MW_置底創意_UDN元氣網,,知名媒體,,178,178,172,6,96.63%,3.37%
20260127,00,艾得基客行銷顧問股份有限公司,3552,玩具人,19044,MW_320x480_文中創意_玩具人,,知名媒體,,66,66,59,7,89.39%,10.61%
20260127,00,第一網站股份有限公司,2783,漫畫櫃manhuagui,20685,MW_300X250_manhuagui,antifroud,,,"20,120","20,120","17,414","2,706",86.55%,13.45%
20260127,00,德榕企業有限公司,3578,TW Bodhi_mobile,20707,MW_置底創意_TW Bodhi,,,,114,114,114,0,100.00%,0.00%
20260127,00,德榕企業有限公司,3578,TW Bodhi_mobile,20708,MW_蓋板_TW Bodhi,,,,266,266,266,0,100.00%,0.00%
20260127,00,德榕企業有限公司,3581,忘憂書屋,20727,CF_336x280文章頁(RWD)_忘憂書屋,,,,119,119,118,1,99.16%,0.84%
20260127,00,德榕企業有限公司,3582,忘憂書屋_mobile,20729,MW_蓋板_忘憂書屋,,,,110,110,110,0,100.00%,0.00%
20260127,00,德榕企業有限公司,3582,忘憂書屋_mobile,20730,MW_置底創意_忘憂書屋,,,,146,146,146,0,100.00%,0.00%
20260127,00,第一網站股份有限公司,2916,KiKiNote,20731,CF_300x250_banner_kikinote (PB),,知名媒體,,44,44,40,4,90.91%,9.09%
20260127,00,艾得基客行銷顧問股份有限公司,3490,太報,21317,MW_蓋版_太報,,知名媒體,,6,6,6,0,100.00%,0.00%
20260127,00,第一網站股份有限公司,2768,czbooks,21412,(子)CF_970x250_banner_czbooks(限時段)-PB,,,子聯播網,"3,351","3,351","1,933","1,418",57.68%,42.32%
20260127,00,第一網站股份有限公司,3440,fsa_passback_first,21699,CF_336x280_fsa_passback_first,,,,280,280,215,65,76.79%,23.21%
20260127,00,富盈數據股份有限公司,3653,TVBS-女人我最大_HB,21761,MW_文章四_336x280_TVBS-女人我最大_HB,,知名媒體,,102,102,102,0,100.00%,0.00%
20260127,00,富盈數據股份有限公司,3653,TVBS-女人我最大_HB,21763,MW_文中創意320x480_TVBS-女人我最大_HB,,知名媒體,,157,157,156,1,99.36%,0.64%
20260127,00,富盈數據股份有限公司,3654,TVBS-健康2.0_HB,21765,MW_文章三_336x280_TVBS-健康2.0_HB,,知名媒體,,160,160,159,1,99.38%,0.62%
20260127,00,富盈數據股份有限公司,3654,TVBS-健康2.0_HB,21768,MW_文中創意320x480_TVBS-健康2.0_HB,,知名媒體,,678,678,650,28,95.87%,4.13%
20260127,00,富盈數據股份有限公司,3655,TVBS-食尚玩家_HB,21770,MW_文章三_336x280_TVBS-食尚玩家_HB,,知名媒體,,110,110,103,7,93.64%,6.36%
20260127,00,富盈數據股份有限公司,3655,TVBS-食尚玩家_HB,21773,MW_文中創意320x480_TVBS-食尚玩家_HB,,知名媒體,,54,54,51,3,94.44%,5.56%
20260127,00,儂儂雜誌社股份有限公司(bella儂儂),2135,Bella儂儂_2024,21876,MW-300x250_文章標題上方1_Bella儂儂,,知名媒體,,120,120,115,5,95.83%,4.17%
20260127,00,富盈數據股份有限公司,3680,TVBS-新聞網_HB,21899,MW_文章一_336x280_TVBS-新聞網_HB,,知名媒體,,"8,033","8,033","7,925",108,98.66%,1.34%
20260127,00,富盈數據股份有限公司,3680,TVBS-新聞網_HB,21900,MW_文章三_336x280_TVBS-新聞網_HB,,知名媒體,,98,98,95,3,96.94%,3.06%
20260127,00,富盈數據股份有限公司,3680,TVBS-新聞網_HB,21902,MW_文章置底_320x100_TVBS-新聞網_HB,,知名媒體,,"6,443","6,443","6,365",78,98.79%,1.21%
20260127,00,富盈數據股份有限公司,3684,稅美人_mobile,21923,MW_置底創意(非展開)_稅美人-mobile,,,,6,6,3,3,50.00%,50.00%
20260127,00,富盈數據股份有限公司,3685,玩桌遊_mobile,21924,MW_置底創意(非展開)_玩桌遊-mobile,,,,124,124,91,33,73.39%,26.61%
20260127,00,富盈數據股份有限公司,2615,熱血台中,21986,CF_336x280_全網_熱血台中,,,,128,128,125,3,97.66%,2.34%
20260127,00,富盈數據股份有限公司,2615,熱血台中,21987,CF_336x280_全網_熱血台中,,,,175,175,172,3,98.29%,1.71%
20260127,00,富盈數據股份有限公司,3704,天天要聞,22030,CF_300 x 250 banner_天天要聞_cpc2,,,,486,486,270,216,55.56%,44.44%
20260127,00,富盈數據股份有限公司,3703,繁體小說,22031,CF_300 x 250 banner_繁體小說_cpc2,,,,268,268,218,50,81.34%,18.66%
20260127,00,冠妍動力科技有限公司,484,小老婆汽機車資訊網,22058,MW_文中創意320x480_小老婆汽機車資訊網-測試,,知名媒體,,6,6,3,3,50.00%,50.00%
20260127,00,英屬蓋曼群島商家庭傳媒股份有限公司城邦分公司,701,T客邦_Mobile,2213,MW_置底創意(非展開)_T客邦,,知名媒體,,6,6,6,0,100.00%,0.00%
20260127,00,富盈數據股份有限公司,3680,TVBS-新聞網_HB,22132,CF_文中300x250_TVBS-新聞網_HB_2,,知名媒體,,6,6,6,0,100.00%,0.00%
20260127,00,富盈數據股份有限公司,3680,TVBS-新聞網_HB,22133,CF_文中300x250_TVBS-新聞網_HB_3,,知名媒體,,24,24,23,1,95.83%,4.17%
20260127,00,闇碼科技股份有限公司,3048,縮短網址產生器-reurl,22213,MW_蓋版_縮短網址產生器-reurl-2025.05(特殊供量),,知名媒體,,88,88,57,31,64.77%,35.23%
20260127,00,欣發現股份有限公司,3362,妞新聞-mobile,22221,MW_蓋板_妞新聞,,知名媒體,,24,24,20,4,83.33%,16.67%
20260127,00,欣發現股份有限公司,3363,大人物-mobile,22222,MW_蓋板_大人物,,知名媒體,,87,87,65,22,74.71%,25.29%
20260127,00,朱光宁,3741,石頭小說3,22396,MW_置底_石頭小說3,,,,383,383,229,154,59.79%,40.21%
20260127,00,朱光宁,3741,石頭小說3,22398,CF_336 x 280 banner_石頭小說3_cpc1.67,,,,"2,012","2,012","1,173",839,58.30%,41.70%
20260127,00,朱光宁,3741,石頭小說3,22399,CF_320 x 480 橫幅_石頭小說3,,,,434,434,284,150,65.44%,34.56%
20260127,00,艾得基客行銷顧問股份有限公司,2825,科技紫薇,22403,MW_蓋版_科技紫微,,,,24,24,24,0,100.00%,0.00%
20260127,00,闇碼科技股份有限公司,3068,限時圖片-imgus,22406,MW_置底_imgus,antifroud,,,"1,552","1,552","1,544",8,99.48%,0.52%
20260127,00,第一網站股份有限公司,2783,漫畫櫃manhuagui,22443,MW_置底_manhuagui,antifroud,,,"78,221","78,221","73,904","4,317",94.48%,5.52%
20260127,00,艾得基客行銷顧問股份有限公司,3752,ＭoneyDJ,22515,MW_300x250 BANNER_MoneyDJ,antifroud,知名媒體,,135,135,120,15,88.89%,11.11%
20260127,00,李承翰-webptt,718,Web批踢踢(RWD),2284,MW-蓋板_文中_Web批踢踢,antifroud,,,62,62,48,14,77.42%,22.58%
20260127,00,麥智維,999,動漫戲說,3543,CF-728*90-內文上方-動漫戲說,antifroud,,,"1,128","1,128",781,347,69.24%,30.76%
20260127,00,肖偉彬,1286,龍騰世紀書庫,4673,CF-內文下方-728*90-龍騰世紀書庫,,,,6,6,3,3,50.00%,50.00%
20260127,00,肖偉彬,1287,紅櫻桃小說書庫,4678,CF-內文上方-300*250-紅櫻桃小說書庫,,,,47,47,33,14,70.21%,29.79%
20260127,00,肖偉彬,1287,紅櫻桃小說書庫,4717,MW_文中創意300x250_紅櫻桃小說書庫,,,,18,18,11,7,61.11%,38.89%
20260127,00,技達創意資訊有限公司,1299,泰好網,4733,CF-300*250-內文下方-泰好網,,,,6,6,6,0,100.00%,0.00%
20260127,00,技達創意資訊有限公司,1299,泰好網,4734,MW-320*100-首頁、內文上方-泰好網,,,,40,23,22,1,95.65%,4.35%
20260127,00,陈晋福,1367,電視超人,4997,CF-300X250-電視超人,,,,13,13,10,3,76.92%,23.08%
20260127,00,麥智維,999,動漫戲說,6069,CF-300*250-首頁-動漫戲說,,,,51,51,39,12,76.47%,23.53%
20260127,00,莊博凱,1676,夢遊電玩-exchange,6309,CF-336x280_內文上方_夢遊電玩-exchange,,,,25,25,2,23,8.00%,92.00%
20260127,00,莊博凱,1676,夢遊電玩-exchange,6310,CF-160*600-網頁右側-夢遊電玩-exchange,,,,6,6,4,2,66.67%,33.33%
20260127,00,精鏡傳媒股份有限公司,1060,鏡週刊,8250,MW_置底創意(非展開)_鏡週刊,,知名媒體,,24,24,23,1,95.83%,4.17%
20260127,00,巧克科技新媒體股份有限公司,2127,LINE TV_Banner-exchange,8576,CF_336x280_戲劇-右側好康資訊下方_LINE TV-exchange,,知名媒體,,191,191,189,2,98.95%,1.05%
20260127,00,巧克科技新媒體股份有限公司,2127,LINE TV_Banner-exchange,8577,CF_336x280_戲劇-右側好康資訊上方_LINE TV-exchange,,知名媒體,,577,577,563,14,97.57%,2.43%
20260127,00,見聞科技有限公司,2251,就是節目表,9233,MW-300x250-節目表文中-就是節目表,,,,136,71,6,65,8.45%,91.55%
20260127,01,英屬維京群島商浩美數位有限公司台灣分公司,2315,Teepr亮新聞-exchange,10012,CF_336x280Banner_Teepr亮新聞-exchange,,知名媒體,,12,12,12,0,100.00%,0.00%
20260127,01,昱得資訊工作室,2528,數位書香,11080,CF_728x90_首頁上方_數位書香,antifroud,,,42,42,42,0,100.00%,0.00%
20260127,01,昱得資訊工作室,2528,數位書香,11081,CF_160x600_首頁右側_數位書香,antifroud,,,623,623,623,0,100.00%,0.00%
20260127,01,第一網站股份有限公司,2518,麻辣家族討論區(twbts),11082,CF-728X90-twbts,antifroud,,,"1,793","1,793","1,776",17,99.05%,0.95%
20260127,01,第一網站股份有限公司,2540,risu短網址,11260,MW-300X250-MB_page_left-risu,,知名媒體,,200,200,173,27,86.50%,13.50%
20260127,01,第一網站股份有限公司,2492,ttshow,11273,MW-300X250-ttshow,,知名媒體,,18,18,15,3,83.33%,16.67%
20260127,01,第一網站股份有限公司,2601,Meme梗圖倉庫,11443,CF-336X280-meme,,,,442,442,404,38,91.40%,8.60%
20260127,01,第一網站股份有限公司,2540,risu短網址,11978,MW_變形蓋版_risu短網址,,知名媒體,,66,66,59,7,89.39%,10.61%
20260127,01,第一網站股份有限公司,2540,risu短網址,11979,MW_置底創意_risu短網址(IOS),,知名媒體,,20,20,18,2,90.00%,10.00%
20260127,01,第一網站股份有限公司,2540,risu短網址,12009,MW_置底創意_risu短網址(Android),,知名媒體,,6,6,6,0,100.00%,0.00%
20260127,01,艾得基客行銷顧問股份有限公司,2578,鉅亨網,12070,MW_320x480_文中創意_鉅亨網,,知名媒體,,"2,165","2,165","2,126",39,98.20%,1.80%
20260127,01,第一網站股份有限公司,2540,risu短網址,12496,CF_300x250_popup(直播) _risu短網址,antifroud,知名媒體,,12,12,10,2,83.33%,16.67%
20260127,01,時報資訊股份有限公司,2770,中時電子報_HB,12559,CF_300x250_右側互動看版_中時電子報_HB,,知名媒體,,12,12,10,2,83.33%,16.67%
20260127,01,時報資訊股份有限公司,2770,中時電子報_HB,12560,CF_336x280_文中看板_中時電子報_HB,,知名媒體,,12,12,10,2,83.33%,16.67%
20260127,01,時報資訊股份有限公司,2770,中時電子報_HB,12561,MW_300x250_內頁TOP Banner_中時電子報_HB,antifroud,知名媒體,,796,796,745,51,93.59%,6.41%
20260127,01,第一網站股份有限公司,2768,czbooks,12570,CF_728x90_banner_czbooks,,,,"4,368","4,368","3,468",900,79.40%,20.60%
20260127,01,第一網站股份有限公司,2768,czbooks,12571,CF-300x600_Banner_czbooks,,,,"1,711","1,711","1,197",514,69.96%,30.04%
20260127,01,鳳梨傳媒股份有限公司,2190,民視新聞網-Exchange,12579,CF_300x250_右側第一塊_民視新聞網-Exchange(RWD)(MCM),,知名媒體,,80,80,80,0,100.00%,0.00%
20260127,01,鳳梨傳媒股份有限公司,2190,民視新聞網-Exchange,12580,CF_300x250_內文文中左側_民視新聞網-Exchange(RWD)(MCM),,知名媒體,,64,64,63,1,98.44%,1.56%
20260127,01,第一網站股份有限公司,2783,漫畫櫃manhuagui,12676,CF_728X90_manhuagui,antifroud,,,"40,896","40,896","36,736","4,160",89.83%,10.17%
20260127,01,第一網站股份有限公司,2801,damanwoo,12868,CF-300x250_Banner_damanwoo_大人物,,,,8,8,6,2,75.00%,25.00%
20260127,01,第一網站股份有限公司,2820,星座好朋友(horofriend88),12966,MW_320x100_horofriend88,antifroud,,,42,42,38,4,90.48%,9.52%
20260127,01,第一網站股份有限公司,2862,Manhuaren,13254,MW_320x100_banner_manhuaren,,,,18,18,12,6,66.67%,33.33%
20260127,01,和運租車股份有限公司,2878,abc好車網,13368,CF_970x90_物件頁下方_abc好車網,,知名媒體,,6,6,4,2,66.67%,33.33%
20260127,01,曾憲敏,202,85小說網,13445,MW_336X280_全量1_85小說網,,,,174,174,127,47,72.99%,27.01%
20260127,01,曾憲敏,202,85小說網,13446,MW_336X280_全量2_85小說網,,,,948,948,744,204,78.48%,21.52%
20260127,01,第一網站股份有限公司,2910,clickme,13549,CF_300x250_banner_clickme(一般),,,,"1,144","1,144","1,017",127,88.90%,11.10%
20260127,01,第一網站股份有限公司,2768,czbooks,14036,MW_320x480_CZBOOKS,antifroud,,,740,740,439,301,59.32%,40.68%
20260127,01,陳人鳳,480,飛格寵物家族_PC,1407,CF-728X90_上方通欄_飛格寵物家族,,,,8,8,6,2,75.00%,25.00%
20260127,01,陳人鳳,480,飛格寵物家族_PC,1408,CF-300X250_內文_飛格寵物家族,,,,115,115,78,37,67.83%,32.17%
20260127,01,闇碼科技股份有限公司,3048,縮短網址產生器-reurl,14210,MW_文中創意300x250_縮短網址產生器-reurl,,知名媒體,,62,62,35,27,56.45%,43.55%
20260127,01,巨思文化股份有限公司,3052,經理人_HB,14238,MW_文章結束第一塊_300x250_經理人-HB,,知名媒體,,12,12,10,2,83.33%,16.67%
20260127,01,巨思文化股份有限公司,3052,經理人_HB,14241,MW_300x250_內文下方_經理人-HB,,知名媒體,,6,6,4,2,66.67%,33.33%
20260127,01,富盈數據股份有限公司,3059,塔科女子,14258,CF_336x280_全網_塔科女子,,知名媒體,,117,117,117,0,100.00%,0.00%
20260127,01,CBROOT LTD,3003,包子漫畫-exchange,14291,MW_300x250_蓋板(PB)_包子漫畫,,,,"2,437","2,437","2,085",352,85.56%,14.44%
20260127,01,朱光宁,3268,稷下書院-mobile,14737,MW_置底創意(非展開)_稷下書院-mobile,,,,12,12,8,4,66.67%,33.33%
20260127,01,朱光宁,3149,稷下書院-exchange,14748,MW_320x100_置底(PB)_稷下書院,,,,"21,914","21,914","11,082","10,832",50.57%,49.43%
20260127,01,巨思文化股份有限公司,3053,數位時代_HB,14764,MW_置底創意_(非展開)_數位時代_HB,,知名媒體,,6,6,6,0,100.00%,0.00%
20260127,01,鳳梨傳媒股份有限公司,3277,民視新聞網-Mobile,14772,MW_置底創意_民視新聞-Mobile,,知名媒體,,6,6,5,1,83.33%,16.67%
20260127,01,曾憲敏,3327,85小說網_創意,15227,MW-300X250_85小說網_隨身影音PB,,,,36,36,27,9,75.00%,25.00%
20260127,01,曾憲敏,3327,85小說網_創意,15228,MW-創意-85小說網,,,,334,334,273,61,81.74%,18.26%
20260127,01,CBROOT LTD,3352,西瓜卡通-exchange,15969,CF_728x90_影音內容_西瓜卡通-exchange,,,,12,12,12,0,100.00%,0.00%
20260127,01,CBROOT LTD,3352,西瓜卡通-exchange,15970,CF_160x600_影音內容_西瓜卡通-exchange,,,,552,552,543,9,98.37%,1.63%
20260127,01,朱光宁,3360,提莫書屋-exchange,16957,MW_336x280banner_提莫書屋_exchange,,,,"11,982","11,981","8,651","3,330",72.21%,27.79%
