日期,小時,供應商名稱,網站,網站名稱,版位編號,版位名稱,antifroud,知名媒體,子聯播網,Total Tracked Ads,Reduced Value Inventory (RVI) Ads,Incentivized Browsing (RVI) Ads,Proxy Server (RVI) Ads,seeThrough Ads,Invisible URL Ads,Total Eligible Ads for Site Quality,% Reduced Value Inventory (RVI) Ads,% seeThrough Ads,Invisible URL rate,% Incentivized Browsing (RVI) Ads,% Proxy Server (RVI) Ads
20260126,16,儂儂雜誌社股份有限公司(bella儂儂),2135,Bella儂儂_2024,21876,MW-300x250_文章標題上方1_Bella儂儂,,知名媒體,,427,26,0,26,335,0,427,6.09%,78.45%,0.00%,0.00%,6.09%
20260126,16,富盈數據股份有限公司,3680,TVBS-新聞網_HB,21898,CF_文章右側300x600_TVBS-新聞網_HB,,知名媒體,,24,0,0,0,23,0,24,0.00%,95.83%,0.00%,0.00%,0.00%
20260126,16,富盈數據股份有限公司,3680,TVBS-新聞網_HB,21899,MW_文章一_336x280_TVBS-新聞網_HB,,知名媒體,,"2,100",55,0,55,"1,439",0,2100,2.62%,68.52%,0.00%,0.00%,2.62%
20260126,16,富盈數據股份有限公司,3680,TVBS-新聞網_HB,21900,MW_文章三_336x280_TVBS-新聞網_HB,,知名媒體,,133,4,0,4,88,0,133,3.01%,66.17%,0.00%,0.00%,3.01%
20260126,16,富盈數據股份有限公司,3680,TVBS-新聞網_HB,21902,MW_文章置底_320x100_TVBS-新聞網_HB,,知名媒體,,"1,474",49,0,49,"1,001",0,1474,3.32%,67.91%,0.00%,0.00%,3.32%
20260126,16,富盈數據股份有限公司,3684,稅美人_mobile,21923,MW_置底創意(非展開)_稅美人-mobile,,,,702,169,0,169,550,0,702,24.07%,78.35%,0.00%,0.00%,24.07%
20260126,16,富盈數據股份有限公司,3685,玩桌遊_mobile,21924,MW_置底創意(非展開)_玩桌遊-mobile,,,,312,110,0,110,233,0,312,35.26%,74.68%,0.00%,0.00%,35.26%
20260126,16,富盈數據股份有限公司,2615,熱血台中,21986,CF_336x280_全網_熱血台中,,,,56,6,0,6,47,0,56,10.71%,83.93%,0.00%,0.00%,10.71%
20260126,16,富盈數據股份有限公司,2615,熱血台中,21987,CF_336x280_全網_熱血台中,,,,109,14,0,14,85,0,109,12.84%,77.98%,0.00%,0.00%,12.84%
20260126,16,富盈數據股份有限公司,3703,繁體小說,22022,MW_置底創意(非展開)_繁體小說-mobile,,,,62,30,0,30,43,0,62,48.39%,69.35%,0.00%,0.00%,48.39%
20260126,16,富盈數據股份有限公司,3704,天天要聞,22030,CF_300 x 250 banner_天天要聞_cpc2,,,,717,171,0,171,591,0,717,23.85%,82.43%,0.00%,0.00%,23.85%
20260126,16,富盈數據股份有限公司,3703,繁體小說,22031,CF_300 x 250 banner_繁體小說_cpc2,,,,60,5,0,5,54,0,60,8.33%,90.00%,0.00%,0.00%,8.33%
20260126,16,朱光宁,3708,石頭小說,22045,CF_336 x 280 banner_石頭小說_cpc1.67,antifroud,,,"66,939",197,0,197,"66,939",0,66939,0.29%,100.00%,0.00%,0.00%,0.29%
