日期,小時,版位編號,供應商名稱,網站,網站名稱,版位名稱,antifroud,知名媒體,子聯播網,Total Tracked Ads (Viewability),Eligible Ads for Viewability (Viewability),Measured Ads (Viewability),% Measured Ads (Viewability),Viewable Impressions (Viewability),% Viewable Impressions (Viewability),Non-Viewable Ads (Viewability),% Non-Viewable Ads (Viewability),Average Time In View (Sec) (Viewability),Total Tracked Ads (IVT),Eligible Ads for Invalid Traffic (IVT),Invalid Traffic Ads (IVT),Valid Traffic Ads (IVT),General Invalid Traffic (GIVT) Ads (IVT),Sophisticated Invalid Traffic (SIVT) Ads (IVT),Bots (SIVT) Ads (IVT),Domain Spoofing (SIVT) Ads (IVT),Hidden Ads (SIVT) Ads (IVT),% Eligible for Invalid Traffic (IVT),% Invalid Traffic Ads (IVT),% General Invalid Traffic (GIVT) Ads (IVT),% Sophisticated Invalid Traffic (SIVT) Ads (IVT),% Bots (SIVT) Ads (IVT),% Domain Spoofing (SIVT) Ads (IVT),% Hidden Ads (SIVT) Ads (IVT),Total Tracked Ads (SiteQuality),Reduced Value Inventory (RVI) Ads (SiteQuality),Incentivized Browsing (RVI) Ads (SiteQuality),Proxy Server (RVI) Ads (SiteQuality),seeThrough Ads (SiteQuality),Invisible URL Ads (SiteQuality),Total Eligible Ads for Site Quality (SiteQuality),% Reduced Value Inventory (RVI) Ads (SiteQuality),% seeThrough Ads (SiteQuality),Invisible URL rate (SiteQuality),% Incentivized Browsing (RVI) Ads (SiteQuality),% Proxy Server (RVI) Ads (SiteQuality),Total Tracked Ads (BrandSuitability),MFA Ads (BrandSuitability),AD Clutter Ads (BrandSuitability),Total Eligible Ads for Brand Suitability (BrandSuitability),Brand Suitability Passed Ads (BrandSuitability),Brand Suitability Failed Ads (BrandSuitability),% Brand Suitability Passed Ads (BrandSuitability),% Brand Suitability Failed Ads (BrandSuitability),MFA rate (BrandSuitability),AD Clutter rate (BrandSuitability),Total Tracked Ads (QualImpressions),Eligible ads for quality Impressions (QualImpressions),Quality Ads (QualImpressions),Non-quality Ads (QualImpressions),Quality Ads rate (QualImpressions),Non-quality Ads rate (QualImpressions)
20260126,15,16957,朱光宁,3360.0,提莫書屋-exchange,MW_336x280banner_提莫書屋_exchange,,,,"14,231","7,065","7,065",100.00%,"5,415",76.65%,"1,650",23.35%,6.51,"14,231","14,231",25,"14,206",18,7,7,0,0,100.00%,0.18%,0.13%,0.05%,0.05%,0.00%,0.00%,"14,213","3,596",0,"3,596","11,037",0,"14,213",25.30%,77.65%,0.00%,0.00%,25.30%,"14,159",0,0,"14,159","10,217","3,942",72.16%,27.84%,0.00%,0.00%,"14,243","14,243","10,281","3,962",72.18%,27.82%
20260126,15,16958,朱光宁,3361.0,提莫書屋-mobile,MW_置底創意_提莫書屋-mobile,,,,88,44,44,100.00%,42,95.45%,2,4.55%,30.71,88,88,0,88,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,88,32,0,32,61,0,88,36.36%,69.32%,0.00%,0.00%,36.36%,88,0,0,88,58,30,65.91%,34.09%,0.00%,0.00%,88,88,58,30,65.91%,34.09%
20260126,15,16959,朱光宁,3361.0,提莫書屋-mobile,MW_320x480_文中創意_提莫書屋-mobile,,,,48,24,24,100.00%,21,87.50%,3,12.50%,5.71,48,48,0,48,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,48,16,0,16,33,0,48,33.33%,68.75%,0.00%,0.00%,33.33%,48,0,0,48,42,6,87.50%,12.50%,0.00%,0.00%,48,48,42,6,87.50%,12.50%
20260126,15,16969,欣發現股份有限公司,3365.0,Hami任務牆-mobile,MW_置底創意_Hami任務牆,,知名媒體,,6,3,3,100.00%,3,100.00%,0,0.00%,4.59,6,6,0,6,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,6,2,0,2,4,0,6,33.33%,66.67%,0.00%,0.00%,33.33%,6,0,0,6,4,2,66.67%,33.33%,0.00%,0.00%,6,6,4,2,66.67%,33.33%
20260126,15,16972,欣發現股份有限公司,3364.0,女子學-mobile,MW_置底創意_女子學,antifroud,,,74,34,34,100.00%,0,0.00%,34,100.00%,0.08,74,74,0,74,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,74,20,0,20,60,0,74,27.03%,81.08%,0.00%,0.00%,27.03%,74,0,0,74,65,9,87.84%,12.16%,0.00%,0.00%,74,74,65,9,87.84%,12.16%
20260126,15,16973,欣發現股份有限公司,3363.0,大人物-mobile,MW_置底創意_大人物,,知名媒體,,12,6,6,100.00%,6,100.00%,0,0.00%,18.41,12,12,0,12,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,12,6,0,6,10,0,12,50.00%,83.33%,0.00%,0.00%,50.00%,12,0,0,12,9,3,75.00%,25.00%,0.00%,0.00%,12,12,9,3,75.00%,25.00%
20260126,15,17027,第一網站股份有限公司,2783.0,漫畫櫃manhuagui,MW_320x480_蓋版_漫畫櫃manhuagui,,,,"1,204",582,582,100.00%,350,60.14%,232,39.86%,3.07,"1,204","1,204",0,"1,204",0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,"1,204",296,0,296,889,0,"1,204",24.58%,73.84%,0.00%,0.00%,24.58%,"1,198",0,0,"1,198","1,107",91,92.40%,7.60%,0.00%,0.00%,"1,210","1,210","1,119",91,92.48%,7.52%
20260126,15,17207,朱光宁,3268.0,稷下書院-mobile,MW_320x480_蓋版_稷下書院-mobile,,,,"11,899","4,801","4,801",100.00%,"2,280",47.49%,"2,521",52.51%,3.69,"11,899","11,899",17,"11,882",3,14,14,0,0,100.00%,0.14%,0.03%,0.12%,0.12%,0.00%,0.00%,"11,893","3,733",0,"3,733","8,197",0,"11,893",31.39%,68.92%,0.00%,0.00%,31.39%,"11,887",0,0,"11,887","7,615","4,272",64.06%,35.94%,0.00%,0.00%,"11,911","11,911","7,637","4,274",64.12%,35.88%
20260126,15,17293,李立娟,3395.0,vivi0視頻-exchange,CF_336x280_Banner_vivi01視頻-exchange,antifroud,,,"27,883","13,701","13,701",100.00%,"2,193",16.01%,"11,508",83.99%,0.40,"27,877","27,877",29,"27,848",15,14,14,0,0,100.00%,0.10%,0.05%,0.05%,0.05%,0.00%,0.00%,"27,907",75,0,75,"20,411",0,"27,907",0.27%,73.14%,0.00%,0.00%,0.27%,"27,883",0,0,"27,883","26,394","1,489",94.66%,5.34%,0.00%,0.00%,"27,913","27,913","26,424","1,489",94.67%,5.33%
20260126,15,17294,李立娟,3395.0,vivi0視頻-exchange,MW_336x280_Banner_vivi01視頻-exchange,antifroud,,,"38,921","19,099","19,099",100.00%,"7,580",39.69%,"11,519",60.31%,1.55,"38,927","38,927",50,"38,877",18,32,32,0,0,100.00%,0.13%,0.05%,0.08%,0.08%,0.00%,0.00%,"38,927",78,0,78,"28,147",0,"38,927",0.20%,72.31%,0.00%,0.00%,0.20%,"38,915",0,0,"38,915","36,990","1,925",95.05%,4.95%,0.00%,0.00%,"38,933","38,933","37,008","1,925",95.06%,4.94%
20260126,15,17300,李立娟,3395.0,vivi0視頻-exchange,MW_320x100_置底(PB)_vivi01視頻-exchange,antifroud,,,"47,205","23,170","23,170",100.00%,"15,697",67.75%,"7,473",32.25%,15.66,"47,205","47,205",64,"47,141",16,48,48,0,0,100.00%,0.14%,0.03%,0.10%,0.10%,0.00%,0.00%,"47,211",121,0,121,"34,835",0,"47,211",0.26%,73.79%,0.00%,0.00%,0.26%,"47,205",0,0,"47,205","44,669","2,536",94.63%,5.37%,0.00%,0.00%,"47,211","47,211","44,675","2,536",94.63%,5.37%
20260126,15,17309,李立娟,3397.0,趣聞圖說-exchange,MW_336x280_文中Banner_趣聞圖說-exchange,,,,650,135,135,100.00%,26,19.26%,109,80.74%,1.45,650,650,205,445,18,187,187,0,0,100.00%,31.54%,2.77%,28.77%,28.77%,0.00%,0.00%,656,14,0,14,655,0,656,2.13%,99.85%,0.00%,0.00%,2.13%,650,0,0,650,358,292,55.08%,44.92%,0.00%,0.00%,656,656,361,295,55.03%,44.97%
20260126,15,1773,曾憲敏,601.0,85小說網_PC,CF-300x250_85小說網_內文1,,,,345,172,172,100.00%,154,89.53%,18,10.47%,18.04,345,345,0,345,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,345,56,0,56,317,0,345,16.23%,91.88%,0.00%,0.00%,16.23%,333,0,0,333,211,122,63.36%,36.64%,0.00%,0.00%,339,339,215,124,63.42%,36.58%
20260126,15,17923,李立娟,3396.0,趣聞圖說-Mobile,MW_置底創意(展開)_趣聞圖說-Mobile,,,,12,6,6,100.00%,6,100.00%,0,0.00%,15.75,12,12,0,12,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,12,0,0,0,11,0,12,0.00%,91.67%,0.00%,0.00%,0.00%,12,0,0,12,12,0,100.00%,0.00%,0.00%,0.00%,12,12,12,0,100.00%,0.00%
20260126,15,17927,第一網站股份有限公司,2768.0,czbooks,MW_置底創意_czbook,,,,"6,367","3,156","3,156",100.00%,"2,904",92.02%,252,7.98%,11.82,"6,373","6,373",7,"6,366",0,7,7,0,0,100.00%,0.11%,0.00%,0.11%,0.11%,0.00%,0.00%,"6,403","2,046",0,"2,046","4,630",0,"6,403",31.95%,72.31%,0.00%,0.00%,31.95%,"6,385",0,0,"6,385","3,316","3,069",51.93%,48.07%,0.00%,0.00%,"6,409","6,409","3,328","3,081",51.93%,48.07%
20260126,15,18201,第一網站股份有限公司,3440.0,fsa_passback_first,CF_336x280_fsa_passback_first,,,,22,11,11,100.00%,2,18.18%,9,81.82%,0.86,22,22,0,22,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,28,0,0,0,28,0,28,0.00%,100.00%,0.00%,0.00%,0.00%,28,0,0,28,25,3,89.29%,10.71%,0.00%,0.00%,22,22,19,3,86.36%,13.64%
20260126,15,18202,第一網站股份有限公司,3440.0,fsa_passback_first,CF_300x250_fsa_passback_first,,,,"3,314","1,587","1,587",100.00%,"1,032",65.03%,555,34.97%,43.81,"3,314","3,314",79,"3,235",34,45,45,0,0,100.00%,2.38%,1.03%,1.36%,1.36%,0.00%,0.00%,"3,302",276,0,276,"3,120",0,"3,302",8.36%,94.49%,0.00%,0.00%,8.36%,"3,302",0,0,"3,302","2,464",838,74.62%,25.38%,0.00%,0.00%,"3,344","3,344","2,495",849,74.61%,25.39%
20260126,15,18297,朱光宁,3268.0,稷下書院-mobile,MW_置底創意(展開)_稷下書院-mobile,,,,112,55,55,100.00%,51,92.73%,4,7.27%,3.16,112,112,1,111,0,1,1,0,0,100.00%,0.89%,0.00%,0.89%,0.89%,0.00%,0.00%,112,34,0,34,80,0,112,30.36%,71.43%,0.00%,0.00%,30.36%,112,0,0,112,66,46,58.93%,41.07%,0.00%,0.00%,112,112,66,46,58.93%,41.07%
20260126,15,18487,冰楓科技有限公司,3485.0,冰楓論壇-exchange,CF_970x90_內文上方第一塊_冰楓論壇-exchange,,,,431,196,196,100.00%,31,15.82%,165,84.18%,2.05,431,431,0,431,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,413,43,0,43,404,0,413,10.41%,97.82%,0.00%,0.00%,10.41%,413,0,0,413,363,50,87.89%,12.11%,0.00%,0.00%,431,431,379,52,87.94%,12.06%
20260126,15,18488,冰楓科技有限公司,3485.0,冰楓論壇-exchange,MW_320x100_內文上方第一塊_ 冰楓論壇-exchange,antifroud,,,18,7,7,100.00%,4,57.14%,3,42.86%,15.28,18,18,0,18,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,18,2,0,2,17,0,18,11.11%,94.44%,0.00%,0.00%,11.11%,18,0,0,18,11,7,61.11%,38.89%,0.00%,0.00%,18,18,11,7,61.11%,38.89%
20260126,15,18492,冰楓科技有限公司,3485.0,冰楓論壇-exchange,MW_300x250_Banner_ 冰楓論壇-exchange,,,,190,74,74,100.00%,38,51.35%,36,48.65%,8.77,190,190,0,190,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,190,0,0,0,190,0,190,0.00%,100.00%,0.00%,0.00%,0.00%,184,0,0,184,162,22,88.04%,11.96%,0.00%,0.00%,184,184,162,22,88.04%,11.96%
20260126,15,18535,闇碼科技股份有限公司,3048.0,縮短網址產生器-reurl,MW_蓋版_縮短網址產生器-reurl,,知名媒體,,19,9,9,100.00%,5,55.56%,4,44.44%,2.73,19,19,0,19,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,19,0,0,0,16,0,19,0.00%,84.21%,0.00%,0.00%,0.00%,19,0,0,19,18,1,94.74%,5.26%,0.00%,0.00%,19,19,18,1,94.74%,5.26%
20260126,15,18732,CBROOT LTD,3510.0,包子漫畫_twmanga-exchange,MW_336x280_Banner_包子漫畫_twmanga,,,子聯播網,"32,290","16,186","16,186",100.00%,"3,236",19.99%,"12,950",80.01%,0.69,"32,290","32,290",45,"32,245",0,45,45,0,0,100.00%,0.14%,0.00%,0.14%,0.14%,0.00%,0.00%,"32,266","15,804",0,"15,804","19,714",0,"32,266",48.98%,61.10%,0.00%,0.00%,48.98%,"32,278",0,0,"32,278","23,536","8,742",72.92%,27.08%,0.00%,0.00%,"32,290","32,290","23,543","8,747",72.91%,27.09%
20260126,15,18737,CBROOT LTD,3510.0,包子漫畫_twmanga-exchange,CF_970x90_Banner_ 包子漫畫_twmanga-exchange,,,,46,23,23,100.00%,6,26.09%,17,73.91%,0.94,46,46,0,46,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,46,6,0,6,43,0,46,13.04%,93.48%,0.00%,0.00%,13.04%,46,0,0,46,42,4,91.30%,8.70%,0.00%,0.00%,46,46,42,4,91.30%,8.70%
20260126,15,18887,舒禾驊,3535.0,荷花動漫筆記,CF_336x280_文章頁文中_荷花動漫筆記,,,,22,9,9,100.00%,0,0.00%,9,100.00%,0.00,22,22,0,22,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,22,0,0,0,22,0,22,0.00%,100.00%,0.00%,0.00%,0.00%,22,0,0,22,13,9,59.09%,40.91%,0.00%,0.00%,22,22,13,9,59.09%,40.91%
20260126,15,18924,台灣英文新聞股份有限公司,3537.0,台灣英文新聞(new)-exchange,CF_300x250_內容頁_右側看版_1_台灣英文新聞(new)-exchange,,知名媒體,,84,40,40,100.00%,8,20.00%,32,80.00%,16.06,84,84,3,81,2,1,1,0,0,100.00%,3.57%,2.38%,1.19%,1.19%,0.00%,0.00%,84,4,0,4,64,0,84,4.76%,76.19%,0.00%,0.00%,4.76%,84,0,0,84,77,7,91.67%,8.33%,0.00%,0.00%,84,84,77,7,91.67%,8.33%
20260126,15,19044,艾得基客行銷顧問股份有限公司,3552.0,玩具人,MW_320x480_文中創意_玩具人,,知名媒體,,30,15,15,100.00%,12,80.00%,3,20.00%,16.64,30,30,0,30,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,30,4,0,4,23,0,30,13.33%,76.67%,0.00%,0.00%,13.33%,30,0,0,30,29,1,96.67%,3.33%,0.00%,0.00%,30,30,29,1,96.67%,3.33%
20260126,15,20685,第一網站股份有限公司,2783.0,漫畫櫃manhuagui,MW_300X250_manhuagui,antifroud,,,"3,317","1,644","1,644",100.00%,706,42.94%,938,57.06%,9.12,"3,317","3,317",8,"3,309",2,6,6,0,0,100.00%,0.24%,0.06%,0.18%,0.18%,0.00%,0.00%,"3,317",842,0,842,"2,513",0,"3,317",25.38%,75.76%,0.00%,0.00%,25.38%,"3,305",0,0,"3,305","3,053",252,92.38%,7.62%,0.00%,0.00%,"3,341","3,341","3,088",253,92.43%,7.57%
20260126,15,20705,德榕企業有限公司,3577.0,TW Bodhi,(子)CF_336x280_文章頁(RWD)_TW Bodhi,antifroud,,子聯播網,12,6,6,100.00%,0,0.00%,6,100.00%,0.00,12,12,0,12,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,12,0,0,0,12,0,12,0.00%,100.00%,0.00%,0.00%,0.00%,12,0,0,12,12,0,100.00%,0.00%,0.00%,0.00%,12,12,12,0,100.00%,0.00%
20260126,15,20708,德榕企業有限公司,3578.0,TW Bodhi_mobile,MW_蓋板_TW Bodhi,,,,245,121,121,100.00%,0,0.00%,121,100.00%,0.00,245,245,2,243,0,2,2,0,0,100.00%,0.82%,0.00%,0.82%,0.82%,0.00%,0.00%,251,73,0,73,186,0,251,29.08%,74.10%,0.00%,0.00%,29.08%,251,0,0,251,248,3,98.80%,1.20%,0.00%,0.00%,251,251,248,3,98.80%,1.20%
20260126,15,20719,德榕企業有限公司,3578.0,TW Bodhi_mobile,MW_文中創意300x250_TW Bodhi,,,,6,3,3,100.00%,0,0.00%,3,100.00%,0.00,6,6,0,6,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,6,0,0,0,5,0,6,0.00%,83.33%,0.00%,0.00%,0.00%,6,0,0,6,6,0,100.00%,0.00%,0.00%,0.00%,6,6,6,0,100.00%,0.00%
20260126,15,20727,德榕企業有限公司,3581.0,忘憂書屋,CF_336x280文章頁(RWD)_忘憂書屋,,,,86,43,43,100.00%,0,0.00%,43,100.00%,0.00,92,92,0,92,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,92,19,0,19,76,0,92,20.65%,82.61%,0.00%,0.00%,20.65%,92,0,0,92,91,1,98.91%,1.09%,0.00%,0.00%,92,92,91,1,98.91%,1.09%
20260126,15,20728,德榕企業有限公司,3582.0,忘憂書屋_mobile,MW_文中創意300x250_忘憂書屋,,,,6,2,2,100.00%,0,0.00%,2,100.00%,0.00,6,6,0,6,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,6,0,0,0,6,0,6,0.00%,100.00%,0.00%,0.00%,0.00%,6,0,0,6,6,0,100.00%,0.00%,0.00%,0.00%,6,6,6,0,100.00%,0.00%
20260126,15,20729,德榕企業有限公司,3582.0,忘憂書屋_mobile,MW_蓋板_忘憂書屋,,,,6,3,3,100.00%,0,0.00%,3,100.00%,0.00,6,6,0,6,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,6,2,0,2,4,0,6,33.33%,66.67%,0.00%,0.00%,33.33%,6,0,0,6,6,0,100.00%,0.00%,0.00%,0.00%,6,6,6,0,100.00%,0.00%
20260126,15,20735,第一網站股份有限公司,2910.0,clickme,(子)CF_300x250_banner_clickme(成人),,,子聯播網,"8,122","3,838","3,838",100.00%,"1,043",27.18%,"2,795",72.82%,2.62,"8,122","8,122",74,"8,048",34,40,40,0,0,100.00%,0.91%,0.42%,0.49%,0.49%,0.00%,0.00%,"8,134",926,0,926,"7,674",0,"8,134",11.38%,94.34%,0.00%,0.00%,11.38%,"8,122",0,0,"8,122","6,100","2,022",75.10%,24.90%,0.00%,0.00%,"8,140","8,140","6,114","2,026",75.11%,24.89%
20260126,15,21699,第一網站股份有限公司,3440.0,fsa_passback_first,CF_336x280_fsa_passback_first,,,,"2,654","1,142","1,142",100.00%,145,12.70%,997,87.30%,0.51,"2,654","2,654",151,"2,503",0,151,151,0,0,100.00%,5.69%,0.00%,5.69%,5.69%,0.00%,0.00%,"2,648",269,0,269,"2,506",0,"2,648",10.16%,94.64%,0.00%,0.00%,10.16%,"2,624",0,0,"2,624","2,134",490,81.33%,18.67%,0.00%,0.00%,"2,666","2,666","2,169",497,81.36%,18.64%
20260126,15,21760,富盈數據股份有限公司,3653.0,TVBS-女人我最大_HB,MW_文章三_336x280_TVBS-女人我最大_HB,,知名媒體,,12,6,6,100.00%,3,50.00%,3,50.00%,1.17,12,12,0,12,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,12,2,0,2,7,0,12,16.67%,58.33%,0.00%,0.00%,16.67%,12,0,0,12,12,0,100.00%,0.00%,0.00%,0.00%,12,12,12,0,100.00%,0.00%
20260126,15,21761,富盈數據股份有限公司,3653.0,TVBS-女人我最大_HB,MW_文章四_336x280_TVBS-女人我最大_HB,,知名媒體,,262,131,131,100.00%,73,55.73%,58,44.27%,4.72,262,262,0,262,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,262,30,0,30,190,0,262,11.45%,72.52%,0.00%,0.00%,11.45%,262,0,0,262,260,2,99.24%,0.76%,0.00%,0.00%,262,262,260,2,99.24%,0.76%
20260126,15,21763,富盈數據股份有限公司,3653.0,TVBS-女人我最大_HB,MW_文中創意320x480_TVBS-女人我最大_HB,,知名媒體,,110,55,55,100.00%,46,83.64%,9,16.36%,30.15,110,110,0,110,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,104,12,0,12,64,0,104,11.54%,61.54%,0.00%,0.00%,11.54%,110,0,0,110,109,1,99.09%,0.91%,0.00%,0.00%,110,110,109,1,99.09%,0.91%
20260126,15,21768,富盈數據股份有限公司,3654.0,TVBS-健康2.0_HB,MW_文中創意320x480_TVBS-健康2.0_HB,,知名媒體,,"2,955","1,372","1,372",100.00%,949,69.17%,423,30.83%,22.67,"2,955","2,955",13,"2,942",0,13,13,0,0,100.00%,0.44%,0.00%,0.44%,0.44%,0.00%,0.00%,"2,955",480,0,480,"2,229",0,"2,955",16.24%,75.43%,0.00%,0.00%,16.24%,"2,943",0,0,"2,943","2,747",196,93.34%,6.66%,0.00%,0.00%,"2,979","2,979","2,782",197,93.39%,6.61%
20260126,15,21773,富盈數據股份有限公司,3655.0,TVBS-食尚玩家_HB,MW_文中創意320x480_TVBS-食尚玩家_HB,,知名媒體,,245,121,121,100.00%,88,72.73%,33,27.27%,18.07,245,245,0,245,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,251,34,0,34,175,0,251,13.55%,69.72%,0.00%,0.00%,13.55%,251,0,0,251,223,28,88.84%,11.16%,0.00%,0.00%,251,251,223,28,88.84%,11.16%
20260126,15,21876,儂儂雜誌社股份有限公司(bella儂儂),2135.0,Bella儂儂_2024,MW-300x250_文章標題上方1_Bella儂儂,,知名媒體,,532,265,265,100.00%,123,46.42%,142,53.58%,3.11,532,532,0,532,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,538,54,0,54,427,0,538,10.04%,79.37%,0.00%,0.00%,10.04%,520,0,0,520,500,20,96.15%,3.85%,0.00%,0.00%,538,538,518,20,96.28%,3.72%
20260126,15,21923,富盈數據股份有限公司,3684.0,稅美人_mobile,MW_置底創意(非展開)_稅美人-mobile,,,,301,150,150,100.00%,141,94.00%,9,6.00%,16.63,301,301,0,301,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,301,100,0,100,217,0,301,33.22%,72.09%,0.00%,0.00%,33.22%,301,0,0,301,171,130,56.81%,43.19%,0.00%,0.00%,301,301,171,130,56.81%,43.19%
20260126,15,21924,富盈數據股份有限公司,3685.0,玩桌遊_mobile,MW_置底創意(非展開)_玩桌遊-mobile,,,,263,130,130,100.00%,117,90.00%,13,10.00%,17.36,263,263,0,263,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,263,71,0,71,197,0,263,27.00%,74.90%,0.00%,0.00%,27.00%,269,0,0,269,155,114,57.62%,42.38%,0.00%,0.00%,269,269,155,114,57.62%,42.38%
20260126,15,21986,富盈數據股份有限公司,2615.0,熱血台中,CF_336x280_全網_熱血台中,,,,6,3,3,100.00%,0,0.00%,3,100.00%,0.00,6,6,0,6,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,6,0,0,0,6,0,6,0.00%,100.00%,0.00%,0.00%,0.00%,6,0,0,6,6,0,100.00%,0.00%,0.00%,0.00%,6,6,6,0,100.00%,0.00%
20260126,15,21987,富盈數據股份有限公司,2615.0,熱血台中,CF_336x280_全網_熱血台中,,,,12,6,6,100.00%,2,33.33%,4,66.67%,3.33,12,12,0,12,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,12,0,0,0,12,0,12,0.00%,100.00%,0.00%,0.00%,0.00%,12,0,0,12,12,0,100.00%,0.00%,0.00%,0.00%,12,12,12,0,100.00%,0.00%
20260126,15,22030,富盈數據股份有限公司,3704.0,天天要聞,CF_300 x 250 banner_天天要聞_cpc2,,,,"1,326",660,660,100.00%,527,79.85%,133,20.15%,8.14,"1,326","1,326",2,"1,324",2,0,0,0,0,100.00%,0.15%,0.15%,0.00%,0.00%,0.00%,0.00%,"1,332",325,0,325,"1,011",0,"1,332",24.40%,75.90%,0.00%,0.00%,24.40%,"1,302",0,0,"1,302",670,632,51.46%,48.54%,0.00%,0.00%,"1,332","1,332",685,647,51.43%,48.57%
20260126,15,22031,富盈數據股份有限公司,3703.0,繁體小說,CF_300 x 250 banner_繁體小說_cpc2,,,,148,72,72,100.00%,54,75.00%,18,25.00%,7.94,148,148,3,145,0,3,3,0,0,100.00%,2.03%,0.00%,2.03%,2.03%,0.00%,0.00%,148,60,0,60,109,0,148,40.54%,73.65%,0.00%,0.00%,40.54%,148,0,0,148,110,38,74.32%,25.68%,0.00%,0.00%,148,148,110,38,74.32%,25.68%
20260126,15,22045,朱光宁,3708.0,石頭小說,CF_336 x 280 banner_石頭小說_cpc1.67,antifroud,,,"69,599","34,171","34,171",100.00%,"21,139",61.86%,"13,032",38.14%,5.07,"69,599","69,599",455,"69,144",203,252,252,0,0,100.00%,0.65%,0.29%,0.36%,0.36%,0.00%,0.00%,"69,605",538,0,538,"69,605",0,"69,605",0.77%,100.00%,0.00%,0.00%,0.77%,"69,593",0,0,"69,593","37,260","32,333",53.54%,46.46%,0.00%,0.00%,"69,605","69,605","37,266","32,339",53.54%,46.46%
20260126,15,22054,噗浪股份有限公司,58.0,Plurk_Mobile,MA_(1)300 x 250 橫幅_Plurk,,知名媒體,,6,2,2,100.00%,1,50.00%,1,50.00%,2.50,6,6,0,6,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,6,0,0,0,2,0,6,0.00%,33.33%,0.00%,0.00%,0.00%,6,0,0,6,6,0,100.00%,0.00%,0.00%,0.00%,6,6,6,0,100.00%,0.00%
20260126,15,22093,朱光宁,3718.0,稷下書院2,CF_336 x 280 banner_稷下書院2_cpc1.67,antifroud,,,"65,043","31,973","31,973",100.00%,"19,704",61.63%,"12,269",38.37%,5.14,"65,043","65,043",282,"64,761",218,64,64,0,0,100.00%,0.43%,0.34%,0.10%,0.10%,0.00%,0.00%,"65,049",394,0,394,"65,048",0,"65,049",0.61%,100.00%,0.00%,0.00%,0.61%,"65,049",0,0,"65,049","33,970","31,079",52.22%,47.78%,0.00%,0.00%,"65,049","65,049","33,970","31,079",52.22%,47.78%
20260126,15,22213,闇碼科技股份有限公司,3048.0,縮短網址產生器-reurl,MW_蓋版_縮短網址產生器-reurl-2025.05(特殊供量),,知名媒體,,178,46,46,100.00%,14,30.43%,32,69.57%,0.99,178,178,82,96,51,31,31,0,0,100.00%,46.07%,28.65%,17.42%,17.42%,0.00%,0.00%,178,12,0,12,151,0,178,6.74%,84.83%,0.00%,0.00%,6.74%,178,0,0,178,89,89,50.00%,50.00%,0.00%,0.00%,178,178,89,89,50.00%,50.00%
