日期,小時,供應商名稱,網站,網站名稱,版位編號,版位名稱,antifroud,知名媒體,子聯播網,Total Tracked Ads,Eligible Ads for Invalid Traffic,Invalid Traffic Ads,Valid Traffic Ads,General Invalid Traffic (GIVT) Ads,Sophisticated Invalid Traffic (SIVT) Ads,Bots (SIVT) Ads,Domain Spoofing (SIVT) Ads,Hidden Ads (SIVT) Ads,% Eligible for Invalid Traffic,% Invalid Traffic Ads,% General Invalid Traffic (GIVT) Ads,% Sophisticated Invalid Traffic (SIVT) Ads,% Bots (SIVT) Ads,% Domain Spoofing (SIVT) Ads,% Hidden Ads (SIVT) Ads
20260127,07,第一網站股份有限公司,2768,czbooks,17927,MW_置底創意_czbook,,,,"9,228","9,228",15,"9,213",2,13,13,0,0,100.00%,0.16%,0.02%,0.14%,0.14%,0.00%,0.00%
20260127,07,中天電視股份有限公司,3283,中天新聞網-mobile,17937,MW_置底創意(展開)_中天新聞網-mobile,,知名媒體,,"13,357","13,357",28,"13,329",2,26,26,0,0,100.00%,0.21%,0.01%,0.19%,0.19%,0.00%,0.00%
20260127,07,時報資訊股份有限公司_工商時報,3427,工商時報-exchange,18003,CF_300x250_互動看板2_工商時報-exchange,,知名媒體,,6,6,0,6,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,07,時報資訊股份有限公司_工商時報,3427,工商時報-exchange,18007,CF_336x280_文末右側看板_工商時報-exchange,,知名媒體,,6,6,0,6,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,07,時報資訊股份有限公司_工商時報,3427,工商時報-exchange,18008,CF_336x280_文末左側看板_工商時報-exchange,,知名媒體,,6,6,0,6,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,07,時報資訊股份有限公司_工商時報,3427,工商時報-exchange,18014,MW_300x250_文末Banner1_工商時報-exchange,,知名媒體,,51,51,0,51,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,07,時報資訊股份有限公司_工商時報,3427,工商時報-exchange,18015,MW_300x250_文末Banner2_工商時報-exchange,,知名媒體,,384,384,0,384,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,07,第一網站股份有限公司,3440,fsa_passback_first,18201,CF_336x280_fsa_passback_first,,,,475,475,2,473,0,2,2,0,0,100.00%,0.42%,0.00%,0.42%,0.42%,0.00%,0.00%
20260127,07,第一網站股份有限公司,3440,fsa_passback_first,18202,CF_300x250_fsa_passback_first,,,,446,446,10,436,6,4,4,0,0,100.00%,2.24%,1.35%,0.90%,0.90%,0.00%,0.00%
20260127,07,莊博凱,1676,夢遊電玩-exchange,18264,MW-336x280_內文上方_夢遊電玩_exchange,,,,6,6,0,6,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,07,莊博凱,3455,夢遊電玩,18269,300x250 Banner,,,,6,6,0,6,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,07,朱光宁,3268,稷下書院-mobile,18297,MW_置底創意(展開)_稷下書院-mobile,,,,220,220,0,220,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,07,冰楓科技有限公司,3485,冰楓論壇-exchange,18487,CF_970x90_內文上方第一塊_冰楓論壇-exchange,,,,289,289,0,289,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,07,冰楓科技有限公司,3485,冰楓論壇-exchange,18488,MW_320x100_內文上方第一塊_ 冰楓論壇-exchange,antifroud,,,51,51,0,51,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,07,冰楓科技有限公司,3485,冰楓論壇-exchange,18492,MW_300x250_Banner_ 冰楓論壇-exchange,,,,142,142,0,142,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,07,CBROOT LTD,3492,包子漫畫(特開流量)-exchange,18557,CF_300x600_指定流量_包子漫畫(特開流量PB)-exchange,,,,72,72,1,71,0,1,1,0,0,100.00%,1.39%,0.00%,1.39%,1.39%,0.00%,0.00%
20260127,07,CBROOT LTD,3510,包子漫畫_twmanga-exchange,18737,CF_970x90_Banner_ 包子漫畫_twmanga-exchange,,,,65,65,0,65,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,07,台灣英文新聞股份有限公司,3537,台灣英文新聞(new)-exchange,18924,CF_300x250_內容頁_右側看版_1_台灣英文新聞(new)-exchange,,知名媒體,,18,18,6,12,6,0,0,0,0,100.00%,33.33%,33.33%,0.00%,0.00%,0.00%,0.00%
20260127,07,艾得基客行銷顧問股份有限公司,3552,玩具人,19044,MW_320x480_文中創意_玩具人,,知名媒體,,36,36,0,36,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,07,第一網站股份有限公司,2783,漫畫櫃manhuagui,20685,MW_300X250_manhuagui,antifroud,,,"2,490","2,490",20,"2,470",18,2,2,0,0,100.00%,0.80%,0.72%,0.08%,0.08%,0.00%,0.00%
20260127,07,德榕企業有限公司,3578,TW Bodhi_mobile,20707,MW_置底創意_TW Bodhi,,,,34,34,0,34,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,07,德榕企業有限公司,3578,TW Bodhi_mobile,20708,MW_蓋板_TW Bodhi,,,,178,178,0,178,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,07,德榕企業有限公司,3581,忘憂書屋,20727,CF_336x280文章頁(RWD)_忘憂書屋,,,,20,20,0,20,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,07,德榕企業有限公司,3582,忘憂書屋_mobile,20729,MW_蓋板_忘憂書屋,,,,6,6,0,6,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,07,德榕企業有限公司,3582,忘憂書屋_mobile,20730,MW_置底創意_忘憂書屋,,,,18,18,0,18,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,07,第一網站股份有限公司,2916,KiKiNote,20731,CF_300x250_banner_kikinote (PB),,知名媒體,,26,26,0,26,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,07,艾得基客行銷顧問股份有限公司,3609,商妮吃喝遊樂,21319,MW_320x480_文中創意_商妮吃喝遊樂,,,,12,12,0,12,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,07,第一網站股份有限公司,2768,czbooks,21412,(子)CF_970x250_banner_czbooks(限時段)-PB,,,子聯播網,"1,330","1,330",4,"1,326",2,2,2,0,0,100.00%,0.30%,0.15%,0.15%,0.15%,0.00%,0.00%
20260127,07,第一網站股份有限公司,3440,fsa_passback_first,21699,CF_336x280_fsa_passback_first,,,,444,444,0,444,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,07,富盈數據股份有限公司,3653,TVBS-女人我最大_HB,21760,MW_文章三_336x280_TVBS-女人我最大_HB,,知名媒體,,12,12,0,12,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,07,富盈數據股份有限公司,3653,TVBS-女人我最大_HB,21761,MW_文章四_336x280_TVBS-女人我最大_HB,,知名媒體,,400,400,1,399,0,1,1,0,0,100.00%,0.25%,0.00%,0.25%,0.25%,0.00%,0.00%
20260127,07,富盈數據股份有限公司,3653,TVBS-女人我最大_HB,21762,MW_文章置底_320x100_TVBS-女人我最大_HB,,知名媒體,,114,114,0,114,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,07,富盈數據股份有限公司,3653,TVBS-女人我最大_HB,21763,MW_文中創意320x480_TVBS-女人我最大_HB,,知名媒體,,389,389,2,387,0,2,2,0,0,100.00%,0.51%,0.00%,0.51%,0.51%,0.00%,0.00%
20260127,07,富盈數據股份有限公司,3654,TVBS-健康2.0_HB,21765,MW_文章三_336x280_TVBS-健康2.0_HB,,知名媒體,,210,210,0,210,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,07,富盈數據股份有限公司,3654,TVBS-健康2.0_HB,21767,MW_文章置底_320x100_TVBS-健康2.0_HB,,知名媒體,,6,6,0,6,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,07,富盈數據股份有限公司,3654,TVBS-健康2.0_HB,21768,MW_文中創意320x480_TVBS-健康2.0_HB,,知名媒體,,"4,587","4,587",1,"4,586",0,1,1,0,0,100.00%,0.02%,0.00%,0.02%,0.02%,0.00%,0.00%
20260127,07,富盈數據股份有限公司,3655,TVBS-食尚玩家_HB,21770,MW_文章三_336x280_TVBS-食尚玩家_HB,,知名媒體,,39,39,1,38,0,1,1,0,0,100.00%,2.56%,0.00%,2.56%,2.56%,0.00%,0.00%
20260127,07,富盈數據股份有限公司,3655,TVBS-食尚玩家_HB,21773,MW_文中創意320x480_TVBS-食尚玩家_HB,,知名媒體,,144,144,0,144,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,07,富盈數據股份有限公司,3653,TVBS-女人我最大_HB,21803,MW_文章一_336x280_TVBS-女人我最大_HB,,知名媒體,,6,6,0,6,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,07,富盈數據股份有限公司,3654,TVBS-健康2.0_HB,21812,MW_文章一_336x280_TVBS-健康2.0_HB,,知名媒體,,"1,002","1,002",2,"1,000",0,2,2,0,0,100.00%,0.20%,0.00%,0.20%,0.20%,0.00%,0.00%
20260127,07,儂儂雜誌社股份有限公司(bella儂儂),2135,Bella儂儂_2024,21876,MW-300x250_文章標題上方1_Bella儂儂,,知名媒體,,112,112,0,112,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,07,富盈數據股份有限公司,3680,TVBS-新聞網_HB,21899,MW_文章一_336x280_TVBS-新聞網_HB,,知名媒體,,"5,280","5,280",17,"5,263",0,17,17,0,0,100.00%,0.32%,0.00%,0.32%,0.32%,0.00%,0.00%
20260127,07,富盈數據股份有限公司,3680,TVBS-新聞網_HB,21900,MW_文章三_336x280_TVBS-新聞網_HB,,知名媒體,,136,136,0,136,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,07,富盈數據股份有限公司,3680,TVBS-新聞網_HB,21902,MW_文章置底_320x100_TVBS-新聞網_HB,,知名媒體,,"6,362","6,362",17,"6,345",0,17,17,0,0,100.00%,0.27%,0.00%,0.27%,0.27%,0.00%,0.00%
20260127,07,富盈數據股份有限公司,3684,稅美人_mobile,21923,MW_置底創意(非展開)_稅美人-mobile,,,,6,6,0,6,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,07,富盈數據股份有限公司,3685,玩桌遊_mobile,21924,MW_置底創意(非展開)_玩桌遊-mobile,,,,42,42,0,42,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,07,富盈數據股份有限公司,2615,熱血台中,21986,CF_336x280_全網_熱血台中,,,,76,76,6,70,0,6,6,0,0,100.00%,7.89%,0.00%,7.89%,7.89%,0.00%,0.00%
20260127,07,富盈數據股份有限公司,2615,熱血台中,21987,CF_336x280_全網_熱血台中,,,,152,152,6,146,0,6,6,0,0,100.00%,3.95%,0.00%,3.95%,3.95%,0.00%,0.00%
20260127,07,富盈數據股份有限公司,3704,天天要聞,22030,CF_300 x 250 banner_天天要聞_cpc2,,,,"1,358","1,358",4,"1,354",0,4,4,0,0,100.00%,0.29%,0.00%,0.29%,0.29%,0.00%,0.00%
20260127,07,富盈數據股份有限公司,3703,繁體小說,22031,CF_300 x 250 banner_繁體小說_cpc2,,,,56,56,0,56,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,07,英屬蓋曼群島商家庭傳媒股份有限公司城邦分公司,701,T客邦_Mobile,2213,MW_置底創意(非展開)_T客邦,,知名媒體,,6,6,0,6,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,07,富盈數據股份有限公司,3730,Teepr 亮新聞 HB,22145,MW_336x280_文中創意_Teepr亮新聞 HB,,,,6,6,0,6,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,07,闇碼科技股份有限公司,3048,縮短網址產生器-reurl,22213,MW_蓋版_縮短網址產生器-reurl-2025.05(特殊供量),,知名媒體,,"1,021","1,021",966,55,946,20,20,0,0,100.00%,94.61%,92.65%,1.96%,1.96%,0.00%,0.00%
20260127,07,艾得基客行銷顧問股份有限公司,2689,Basketball Top5,22219,MW_置底(展開)_Basketball TOP5,,,,588,588,0,588,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,07,艾得基客行銷顧問股份有限公司,2084,經濟日報,22220,MW_置底(展開)_經濟日報,,知名媒體,,"1,145","1,145",0,"1,145",0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,07,欣發現股份有限公司,3363,大人物-mobile,22222,MW_蓋板_大人物,,知名媒體,,90,90,0,90,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,07,朱光宁,3741,石頭小說3,22396,MW_置底_石頭小說3,,,,24,24,0,24,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,07,朱光宁,3741,石頭小說3,22398,CF_336 x 280 banner_石頭小說3_cpc1.67,,,,"1,625","1,625",0,"1,625",0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,07,朱光宁,3741,石頭小說3,22399,CF_320 x 480 橫幅_石頭小說3,,,,44,44,0,44,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,07,艾得基客行銷顧問股份有限公司,2825,科技紫薇,22403,MW_蓋版_科技紫微,,,,18,18,0,18,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,07,闇碼科技股份有限公司,3068,限時圖片-imgus,22406,MW_置底_imgus,antifroud,,,256,256,0,256,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,07,第一網站股份有限公司,2783,漫畫櫃manhuagui,22443,MW_置底_manhuagui,antifroud,,,"4,425","4,425",6,"4,419",0,6,6,0,0,100.00%,0.14%,0.00%,0.14%,0.14%,0.00%,0.00%
20260127,07,艾得基客行銷顧問股份有限公司,2689,Basketball Top5,22498,MW_300x250 Banner_Basketball TOP5_CPM5,,,子聯播網,"1,359","1,359",2,"1,357",0,2,2,0,0,100.00%,0.15%,0.00%,0.15%,0.15%,0.00%,0.00%
20260127,07,艾得基客行銷顧問股份有限公司,2578,鉅亨網,22507,MW_300x250_鉅亨網_直播用BN-1,,知名媒體,子聯播網,534,534,0,534,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,07,艾得基客行銷顧問股份有限公司,3752,ＭoneyDJ,22514,MW_文中創意320x480_MoneyDJ,antifroud,知名媒體,,66,66,0,66,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,07,艾得基客行銷顧問股份有限公司,2084,經濟日報,22517,MW_置底創意(非展開)_經濟日報,,知名媒體,,671,671,2,669,0,2,2,0,0,100.00%,0.30%,0.00%,0.30%,0.30%,0.00%,0.00%
20260127,07,李承翰-webptt,718,Web批踢踢(RWD),2284,MW-蓋板_文中_Web批踢踢,antifroud,,,30,30,6,24,6,0,0,0,0,100.00%,20.00%,20.00%,0.00%,0.00%,0.00%,0.00%
20260127,07,麥智維,999,動漫戲說,3543,CF-728*90-內文上方-動漫戲說,antifroud,,,69,69,0,69,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,07,肖偉彬,1287,紅櫻桃小說書庫,4678,CF-內文上方-300*250-紅櫻桃小說書庫,,,,30,30,0,30,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,07,肖偉彬,1287,紅櫻桃小說書庫,4717,MW_文中創意300x250_紅櫻桃小說書庫,,,,24,24,0,24,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,07,肖偉彬,1347,雲台書屋,4922,CF-內文中間-728*90-雲台書屋,antifroud,,,6,6,0,6,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,07,陈晋福,1367,電視超人,4997,CF-300X250-電視超人,,,,8,8,0,8,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,07,精鏡傳媒股份有限公司,1060,鏡週刊,8250,MW_置底創意(非展開)_鏡週刊,,知名媒體,,6,6,0,6,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,07,巧克科技新媒體股份有限公司,2127,LINE TV_Banner-exchange,8576,CF_336x280_戲劇-右側好康資訊下方_LINE TV-exchange,,知名媒體,,18,18,8,10,2,6,6,0,0,100.00%,44.44%,11.11%,33.33%,33.33%,0.00%,0.00%
20260127,07,巧克科技新媒體股份有限公司,2127,LINE TV_Banner-exchange,8577,CF_336x280_戲劇-右側好康資訊上方_LINE TV-exchange,,知名媒體,,50,50,6,44,2,4,4,0,0,100.00%,12.00%,4.00%,8.00%,8.00%,0.00%,0.00%
20260127,07,鳳梨傳媒股份有限公司,2190,民視新聞網-Exchange,8862,CF_970X90_分類新聞內頁上方_民視新聞(MCM),,知名媒體,,6,6,6,0,4,2,2,0,0,100.00%,100.00%,66.67%,33.33%,33.33%,0.00%,0.00%
20260127,08,英屬維京群島商浩美數位有限公司台灣分公司,2315,Teepr亮新聞-exchange,10012,CF_336x280Banner_Teepr亮新聞-exchange,,知名媒體,,54,54,8,46,4,4,4,0,0,100.00%,14.81%,7.41%,7.41%,7.41%,0.00%,0.00%
20260127,08,昱得資訊工作室,2528,數位書香,11080,CF_728x90_首頁上方_數位書香,antifroud,,,18,18,3,15,0,3,3,0,0,100.00%,16.67%,0.00%,16.67%,16.67%,0.00%,0.00%
20260127,08,昱得資訊工作室,2528,數位書香,11081,CF_160x600_首頁右側_數位書香,antifroud,,,324,324,15,309,0,15,15,0,0,100.00%,4.63%,0.00%,4.63%,4.63%,0.00%,0.00%
20260127,08,第一網站股份有限公司,2518,麻辣家族討論區(twbts),11082,CF-728X90-twbts,antifroud,,,"1,338","1,338",0,"1,338",0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,08,第一網站股份有限公司,2601,Meme梗圖倉庫,11443,CF-336X280-meme,,,,108,108,6,102,6,0,0,0,0,100.00%,5.56%,5.56%,0.00%,0.00%,0.00%,0.00%
20260127,08,艾得基客行銷顧問股份有限公司,2578,鉅亨網,12070,MW_320x480_文中創意_鉅亨網,,知名媒體,,"17,630","17,630",59,"17,571",4,55,55,0,0,100.00%,0.33%,0.02%,0.31%,0.31%,0.00%,0.00%
20260127,08,時報資訊股份有限公司,2770,中時電子報_HB,12559,CF_300x250_右側互動看版_中時電子報_HB,,知名媒體,,"1,820","1,820",48,"1,772",4,44,44,0,0,100.00%,2.64%,0.22%,2.42%,2.42%,0.00%,0.00%
20260127,08,時報資訊股份有限公司,2770,中時電子報_HB,12560,CF_336x280_文中看板_中時電子報_HB,,知名媒體,,"1,697","1,697",37,"1,660",4,33,33,0,0,100.00%,2.18%,0.24%,1.94%,1.94%,0.00%,0.00%
20260127,08,時報資訊股份有限公司,2770,中時電子報_HB,12561,MW_300x250_內頁TOP Banner_中時電子報_HB,antifroud,知名媒體,,"2,570","2,570",8,"2,562",2,6,6,0,0,100.00%,0.31%,0.08%,0.23%,0.23%,0.00%,0.00%
20260127,08,第一網站股份有限公司,2768,czbooks,12570,CF_728x90_banner_czbooks,,,,"1,223","1,223",8,"1,215",2,6,6,0,0,100.00%,0.65%,0.16%,0.49%,0.49%,0.00%,0.00%
20260127,08,第一網站股份有限公司,2768,czbooks,12571,CF-300x600_Banner_czbooks,,,,238,238,2,236,2,0,0,0,0,100.00%,0.84%,0.84%,0.00%,0.00%,0.00%,0.00%
20260127,08,鳳梨傳媒股份有限公司,2190,民視新聞網-Exchange,12579,CF_300x250_右側第一塊_民視新聞網-Exchange(RWD)(MCM),,知名媒體,,"1,400","1,400",12,"1,388",4,8,8,0,0,100.00%,0.86%,0.29%,0.57%,0.57%,0.00%,0.00%
20260127,08,鳳梨傳媒股份有限公司,2190,民視新聞網-Exchange,12580,CF_300x250_內文文中左側_民視新聞網-Exchange(RWD)(MCM),,知名媒體,,"1,198","1,198",17,"1,181",1,16,16,0,0,100.00%,1.42%,0.08%,1.34%,1.34%,0.00%,0.00%
20260127,08,第一網站股份有限公司,2783,漫畫櫃manhuagui,12676,CF_728X90_manhuagui,antifroud,,,"16,102","16,102",32,"16,070",0,32,32,0,0,100.00%,0.20%,0.00%,0.20%,0.20%,0.00%,0.00%
20260127,08,艾得基客行銷顧問股份有限公司,2635,工商時報,12761,MW_320x480_文中創意_工商時報new,,知名媒體,,"1,965","1,965",6,"1,959",2,4,4,0,0,100.00%,0.31%,0.10%,0.20%,0.20%,0.00%,0.00%
20260127,08,第一網站股份有限公司,2801,damanwoo,12868,CF-300x250_Banner_damanwoo_大人物,,,,26,26,2,24,0,2,2,0,0,100.00%,7.69%,0.00%,7.69%,7.69%,0.00%,0.00%
20260127,08,第一網站股份有限公司,2820,星座好朋友(horofriend88),12966,MW_320x100_horofriend88,antifroud,,,150,150,0,150,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,08,第一網站股份有限公司,2838,mycard,13041,MW_320x480_加倍mycard,,,,93,93,93,0,0,93,93,0,0,100.00%,100.00%,0.00%,100.00%,100.00%,0.00%,0.00%
20260127,08,大霹靂國際整合行銷股份有限公司,2883,霹靂網-Mobile,13392,MW_置底創意_霹靂網-Mobile,,知名媒體,,6,6,0,6,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,08,曾憲敏,202,85小說網,13445,MW_336X280_全量1_85小說網,,,,261,261,0,261,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,08,曾憲敏,202,85小說網,13446,MW_336X280_全量2_85小說網,,,,"1,616","1,616",1,"1,615",0,1,1,0,0,100.00%,0.06%,0.00%,0.06%,0.06%,0.00%,0.00%
20260127,08,第一網站股份有限公司,2910,clickme,13549,CF_300x250_banner_clickme(一般),,,,495,495,0,495,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,08,闇碼科技股份有限公司,2992,縮短網址產生器-reurl-exchange,13848,CF_300x250_轉址失敗_最右邊_reurl,,知名媒體,,6,6,2,4,0,2,2,0,0,100.00%,33.33%,0.00%,33.33%,33.33%,0.00%,0.00%
20260127,08,闇碼科技股份有限公司,2992,縮短網址產生器-reurl-exchange,13856,CF_300x250_轉址失敗頁第二塊_reurl,,知名媒體,,6,6,2,4,0,2,2,0,0,100.00%,33.33%,0.00%,33.33%,33.33%,0.00%,0.00%
20260127,08,第一網站股份有限公司,2768,czbooks,14036,MW_320x480_CZBOOKS,antifroud,,,157,157,0,157,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,08,陳人鳳,480,飛格寵物家族_PC,1407,CF-728X90_上方通欄_飛格寵物家族,,,,18,18,0,18,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,08,陳人鳳,480,飛格寵物家族_PC,1408,CF-300X250_內文_飛格寵物家族,,,,50,50,17,33,3,14,14,0,0,100.00%,34.00%,6.00%,28.00%,28.00%,0.00%,0.00%
20260127,08,飛凡傳播股份有限公司,1921,非凡新聞台-exchange,14188,MW_300x250_內文上方_非凡新聞-exchange,antifroud,知名媒體,,6,6,0,6,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,08,闇碼科技股份有限公司,3048,縮短網址產生器-reurl,14210,MW_文中創意300x250_縮短網址產生器-reurl,,知名媒體,,106,106,49,57,17,32,32,0,0,100.00%,46.23%,16.04%,30.19%,30.19%,0.00%,0.00%
20260127,08,巨思文化股份有限公司,3052,經理人_HB,14238,MW_文章結束第一塊_300x250_經理人-HB,,知名媒體,,87,87,0,87,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,08,巨思文化股份有限公司,3052,經理人_HB,14241,MW_300x250_內文下方_經理人-HB,,知名媒體,,87,87,0,87,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,08,巨思文化股份有限公司,3053,數位時代_HB,14244,MW_300x250_文中第四塊_數位時代-HB,,知名媒體,,14,14,0,14,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,08,巨思文化股份有限公司,3053,數位時代_HB,14246,MW_300x250_文章結束第一塊_數位時代-HB,,知名媒體,,44,44,0,44,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,08,富盈數據股份有限公司,3059,塔科女子,14258,CF_336x280_全網_塔科女子,,知名媒體,,25,25,0,25,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,08,CBROOT LTD,3003,包子漫畫-exchange,14291,MW_300x250_蓋板(PB)_包子漫畫,,,,209,209,0,209,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,08,朱光宁,3149,稷下書院-exchange,14748,MW_320x100_置底(PB)_稷下書院,,,,"26,143","26,143",154,"25,989",64,90,90,0,0,100.00%,0.59%,0.24%,0.34%,0.34%,0.00%,0.00%
20260127,08,巨思文化股份有限公司,3053,數位時代_HB,14764,MW_置底創意_(非展開)_數位時代_HB,,知名媒體,,445,445,0,445,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,08,中天電視股份有限公司,3282,中天新聞網-exchange,14980,CF_970x250_內頁_PC置頂橫幅-中天新聞網-exchange,,知名媒體,,12,12,4,8,2,2,2,0,0,100.00%,33.33%,16.67%,16.67%,16.67%,0.00%,0.00%
20260127,08,曾憲敏,3327,85小說網_創意,15227,MW-300X250_85小說網_隨身影音PB,,,,36,36,0,36,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,08,曾憲敏,3327,85小說網_創意,15228,MW-創意-85小說網,,,,287,287,0,287,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,08,千晶文化事業股份有限公司,3336,Beauty 美人圈,15254,MW_置底創意(非展開)_ Beauty 美人圈,,知名媒體,,"3,272","3,272",0,"3,272",0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
